FIELDID,Latitude,Longitude,Sample Date,Taxon
Fowl1,42.30423,-83.60516,10/16/2010,Dytiscidae
Fowl1,42.30423,-83.60516,10/16/2010,Hydropsychidae
Fowl1,42.30423,-83.60516,10/16/2010,Phryganeidae
Fowl1,42.30423,-83.60516,10/16/2010,Corduliidae
Fowl1,42.30423,-83.60516,10/16/2010,Calopterygidae
Fowl1,42.30423,-83.60516,10/16/2010,Chironomidae
Fowl1,42.30423,-83.60516,10/16/2010,Tabanidae
Fowl1,42.30423,-83.60516,10/16/2010,Tipulidae
Fowl1,42.30423,-83.60516,10/16/2010,Prosobranchia
Fowl1,42.30423,-83.60516,10/16/2010,Decapoda
Fowl1,42.30423,-83.60516,10/16/2010,Amphipoda
Fowl1,42.30423,-83.60516,10/16/2010,Oligochaeta
Fowl1,42.30423,-83.60516,10/16/2010,Sialidae
Fowl2,42.28226,-83.50515,10/16/2010,Caenidae
Fowl2,42.28226,-83.50515,10/16/2010,Heptageniidae
Fowl2,42.28226,-83.50515,10/16/2010,Belostomatidae
Fowl2,42.28226,-83.50515,10/16/2010,Hydropsychidae
Fowl2,42.28226,-83.50515,10/16/2010,Calopterygidae
Fowl2,42.28226,-83.50515,10/16/2010,Coenagrionidae
Fowl2,42.28226,-83.50515,10/16/2010,Chironomidae
Fowl2,42.28226,-83.50515,10/16/2010,Tipulidae
Fowl2,42.28226,-83.50515,10/16/2010,Decapoda
Fowl2,42.28226,-83.50515,10/16/2010,Isopoda
Fowl2,42.28226,-83.50515,10/16/2010,Amphipoda
Wall1,42.44957,-83.46525,10/16/2010,Baetidae
Wall1,42.44957,-83.46525,10/16/2010,Corixidae
Wall1,42.44957,-83.46525,10/16/2010,Elmidae
Wall1,42.44957,-83.46525,10/16/2010,Hydropsychidae
Wall1,42.44957,-83.46525,10/16/2010,Coenagrionidae
Wall1,42.44957,-83.46525,10/16/2010,Chironomidae
Wall1,42.44957,-83.46525,10/16/2010,Sphaeriidae
Wall1,42.44957,-83.46525,10/16/2010,Decapoda
Wall1,42.44957,-83.46525,10/16/2010,Turbellaria
Wall1,42.44957,-83.46525,10/16/2010,Hirudinea
Ing1,42.46293,-83.44552,10/16/2010,Baetidae
Ing1,42.46293,-83.44552,10/16/2010,Hydropsychidae
Ing1,42.46293,-83.44552,10/16/2010,Aeshnidae
Ing1,42.46293,-83.44552,10/16/2010,Calopterygidae
Ing1,42.46293,-83.44552,10/16/2010,Chironomidae
Ing1,42.46293,-83.44552,10/16/2010,Tipulidae
Ing1,42.46293,-83.44552,10/16/2010,Sphaeriidae
Ing1,42.46293,-83.44552,10/16/2010,Decapoda
Ing1,42.46293,-83.44552,10/16/2010,Isopoda
Ing1,42.46293,-83.44552,10/16/2010,Amphipoda
Ing1,42.46293,-83.44552,10/16/2010,Hirudinea
See3,42.51073,-83.4304,10/16/2010,hydropsychidae
See3,42.51073,-83.4304,10/16/2010,Aeshnidae
See3,42.51073,-83.4304,10/16/2010,Calopterygidae
See3,42.51073,-83.4304,10/16/2010,Chironomidae
See3,42.51073,-83.4304,10/16/2010,Tipulidae
See3,42.51073,-83.4304,10/16/2010,Prosobranchia
See3,42.51073,-83.4304,10/16/2010,Decapoda
See3,42.51073,-83.4304,10/16/2010,Oligochaeta
See2,42.48927,-83.40099,10/16/2010,elmidae
See2,42.48927,-83.40099,10/16/2010,Hydropsychidae
See2,42.48927,-83.40099,10/16/2010,Calopterygidae
See2,42.48927,-83.40099,10/16/2010,Tipulidae
See2,42.48927,-83.40099,10/16/2010,Decapoda
See2,42.48927,-83.40099,10/16/2010,Amphipoda
See2,42.48927,-83.40099,10/16/2010,Turbellaria
See2,42.48927,-83.40099,10/16/2010,Oligochaeta
Sprag,42.6159714,-83.1920726,10/3/2010,Baetidae
Sprag,42.6159714,-83.1920726,10/3/2010,Gerridae
Sprag,42.6159714,-83.1920726,10/3/2010,Corydalidae
Sprag,42.6159714,-83.1920726,10/3/2010,Sialidae
Sprag,42.6159714,-83.1920726,10/3/2010,Elmidae
Sprag,42.6159714,-83.1920726,10/3/2010,Hydropsychidae
Sprag,42.6159714,-83.1920726,10/3/2010,Leptoceridae
Sprag,42.6159714,-83.1920726,10/3/2010,Philopotamidae
Sprag,42.6159714,-83.1920726,10/3/2010,Aeshnidae
Sprag,42.6159714,-83.1920726,10/3/2010,Gomphidae
Sprag,42.6159714,-83.1920726,10/3/2010,Calopterygidae
Sprag,42.6159714,-83.1920726,10/3/2010,Tabanidae
Bell2,42.4151185,-83.429007,10/16/2010,Baetidae
Bell2,42.4151185,-83.429007,10/16/2010,Gerridae
Bell2,42.4151185,-83.429007,10/16/2010,Notonectidae
Bell2,42.4151185,-83.429007,10/16/2010,Veliidae
Bell2,42.4151185,-83.429007,10/16/2010,Dytiscidae
Bell2,42.4151185,-83.429007,10/16/2010,Hydrophilidae
Bell2,42.4151185,-83.429007,10/16/2010,Aeshnidae
Bell2,42.4151185,-83.429007,10/16/2010,Calopterygidae
Bell2,42.4151185,-83.429007,10/16/2010,Coenagrionidae
Bell2,42.4151185,-83.429007,10/16/2010,Simuliidae
Bell2,42.4151185,-83.429007,10/16/2010,Tipulidae
Bell2,42.4151185,-83.429007,10/16/2010,Decapoda
Bell2,42.4151185,-83.429007,10/16/2010,Isopoda
Bell2,42.4151185,-83.429007,10/16/2010,Amphipoda
Bell2,42.4151185,-83.429007,10/16/2010,Turbellaria
Bell2,42.4151185,-83.429007,10/16/2010,Oligochaeta
Main8,42.29352,-83.14873,11/8/2010,Belostomatidae
Main8,42.29352,-83.14873,11/8/2010,Haliplidae
Main8,42.29352,-83.14873,11/8/2010,Aeshnidae
Main8,42.29352,-83.14873,11/8/2010,Libellulidae
Main8,42.29352,-83.14873,11/8/2010,Coenagrionidae
Main8,42.29352,-83.14873,11/8/2010,Chironomidae
Main8,42.29352,-83.14873,11/8/2010,Ancylidae
Main8,42.29352,-83.14873,11/8/2010,Prosobranchia
Main8,42.29352,-83.14873,11/8/2010,Physidae
Main8,42.29352,-83.14873,11/8/2010,Decapoda
Main8,42.29352,-83.14873,11/8/2010,Amphipoda
Main8,42.29352,-83.14873,11/8/2010,Turbellaria
Main8,42.29352,-83.14873,11/8/2010,Oligochaeta
Main8,42.29352,-83.14873,11/8/2010,Hirudinea
LR-3,42.284848,-83.381855,10/27/2010,Baetidae
LR-3,42.284848,-83.381855,10/27/2010,Heptageniidae
LR-3,42.284848,-83.381855,10/27/2010,Hydropsychidae
LR-3,42.284848,-83.381855,10/27/2010,Tipulidae
LR-3,42.284848,-83.381855,10/27/2010,Decapoda
LR-3,42.284848,-83.381855,10/27/2010,Coenagrionidae
LR-3,42.284848,-83.381855,10/27/2010,Physidae
LR-3,42.284848,-83.381855,10/27/2010,Sphaeriidae
LR-10,42.298506,-83.305839,10/25/2010,Baetidae
LR-10,42.298506,-83.305839,10/25/2010,Hydropsychidae
LR-10,42.298506,-83.305839,10/25/2010,Calopterygidae
LR-10,42.298506,-83.305839,10/25/2010,Coenagrionidae
LR-10,42.298506,-83.305839,10/25/2010,Elmidae
LR-10,42.298506,-83.305839,10/25/2010,Chironomidae
LR-10,42.298506,-83.305839,10/25/2010,Ancylidae
LR-10,42.298506,-83.305839,10/25/2010,Sphaeriidae
LR-10,42.298506,-83.305839,10/25/2010,Isopoda
LR-10,42.298506,-83.305839,10/25/2010,Decapoda
LR-10,42.298506,-83.305839,10/25/2010,Amphipoda
LR-10,42.298506,-83.305839,10/25/2010,Oligochaeta
LR-10,42.298506,-83.305839,10/25/2010,Hirudinea
LR-9,42.3370903,-83.5085406,10/22/2010,Corixidae
LR-9,42.3370903,-83.5085406,10/22/2010,Veliidae
LR-9,42.3370903,-83.5085406,10/22/2010,Elmidae
LR-9,42.3370903,-83.5085406,10/22/2010,Hydrophilidae
LR-9,42.3370903,-83.5085406,10/22/2010,Chironomidae
LR-9,42.3370903,-83.5085406,10/22/2010,Simuliidae
LR-9,42.3370903,-83.5085406,10/22/2010,Tipulidae
LR-9,42.3370903,-83.5085406,10/22/2010,Prosobranchia
LR-9,42.3370903,-83.5085406,10/22/2010,Physidae
LR-9,42.3370903,-83.5085406,10/22/2010,Sphaeriidae
LR-9,42.3370903,-83.5085406,10/22/2010,Decapoda
LR-9,42.3370903,-83.5085406,10/22/2010,Isopoda
LR-9,42.3370903,-83.5085406,10/22/2010,Oligochaeta
LR-11,42.309888,-83.24854,10/27/2010,Baetidae
LR-11,42.309888,-83.24854,10/27/2010,Hydropsychidae
LR-11,42.309888,-83.24854,10/27/2010,Decapoda
LR-11,42.309888,-83.24854,10/27/2010,Coenagrionidae
LR-11,42.309888,-83.24854,10/27/2010,Chironomidae
LR-11,42.309888,-83.24854,10/27/2010,Oligochaeta
LR-11,42.309888,-83.24854,10/27/2010,Hirudinea
LR-8,42.295976,-83.541846,10/29/2010,Belostomatidae
LR-8,42.295976,-83.541846,10/29/2010,Gerridae
LR-8,42.295976,-83.541846,10/29/2010,Notonectidae
LR-8,42.295976,-83.541846,10/29/2010,Veliidae
LR-8,42.295976,-83.541846,10/29/2010,Dytiscidae
LR-8,42.295976,-83.541846,10/29/2010,Elmidae
LR-8,42.295976,-83.541846,10/29/2010,Hydropsychidae
LR-8,42.295976,-83.541846,10/29/2010,Calopterygidae
LR-8,42.295976,-83.541846,10/29/2010,Coenagrionidae
LR-8,42.295976,-83.541846,10/29/2010,Chironomidae
LR-8,42.295976,-83.541846,10/29/2010,Tipulidae
LR-8,42.295976,-83.541846,10/29/2010,Ancylidae
LR-8,42.295976,-83.541846,10/29/2010,Physidae
LR-8,42.295976,-83.541846,10/29/2010,Sphaeriidae
LR-8,42.295976,-83.541846,10/29/2010,Oligochaeta
MN-1,42.438056,-83.274722,10/20/2010,Baetidae
MN-1,42.438056,-83.274722,10/20/2010,Hydropsychidae
MN-1,42.438056,-83.274722,10/20/2010,Aeshnidae
MN-1,42.438056,-83.274722,10/20/2010,Calopterygidae
MN-1,42.438056,-83.274722,10/20/2010,Coenagrionidae
MN-1,42.438056,-83.274722,10/20/2010,Chironomidae
MN-1,42.438056,-83.274722,10/20/2010,Ancylidae
MN-1,42.438056,-83.274722,10/20/2010,Sphaeriidae
MN-1,42.438056,-83.274722,10/20/2010,Decapoda
MN-1,42.438056,-83.274722,10/20/2010,Isopoda
MN-1,42.438056,-83.274722,10/20/2010,Amphipoda
MN-1,42.438056,-83.274722,10/20/2010,Oligochaeta
MN-1,42.438056,-83.274722,10/20/2010,Hirudinea
LR-11,42.309888,-83.24854,10/27/2010,Corbicula fluminea
MN-2,42.399722,-83.271389,10/20/2010,Baetidae
MN-2,42.399722,-83.271389,10/20/2010,Hydropsychidae
MN-2,42.399722,-83.271389,10/20/2010,Calopterygidae
MN-2,42.399722,-83.271389,10/20/2010,Chironomidae
MN-2,42.399722,-83.271389,10/20/2010,Ancylidae
MN-2,42.399722,-83.271389,10/20/2010,Sphaeriidae
MN-2,42.399722,-83.271389,10/20/2010,Decapoda
MN-2,42.399722,-83.271389,10/20/2010,Isopoda
MN-2,42.399722,-83.271389,10/20/2010,Amphipoda
MN-2,42.399722,-83.271389,10/20/2010,Oligochaeta
MN-2,42.399722,-83.271389,10/20/2010,Hirudinea
MN-4,42.3378683,-83.2496084,10/20/2010,Baetidae
MN-4,42.3378683,-83.2496084,10/20/2010,Heptageniidae
MN-4,42.3378683,-83.2496084,10/20/2010,Dytiscidae
MN-4,42.3378683,-83.2496084,10/20/2010,Hydropsychidae
MN-4,42.3378683,-83.2496084,10/20/2010,Libellulidae
MN-4,42.3378683,-83.2496084,10/20/2010,Chironomidae
MN-4,42.3378683,-83.2496084,10/20/2010,Ancylidae
MN-4,42.3378683,-83.2496084,10/20/2010,Decapoda
MN-4,42.3378683,-83.2496084,10/20/2010,Isopoda
MN-4,42.3378683,-83.2496084,10/20/2010,Amphipoda
MN-4,42.3378683,-83.2496084,10/20/2010,Oligochaeta
MN-4,42.3378683,-83.2496084,10/20/2010,Corixidae
MR-8,42.34893,-83.31455,10/20/2010,Baetidae
MR-8,42.34893,-83.31455,10/20/2010,Heptageniidae
MR-8,42.34893,-83.31455,10/20/2010,Gerridae
MR-8,42.34893,-83.31455,10/20/2010,calopterygidae
MR-8,42.34893,-83.31455,10/20/2010,Coenagrionidae
MR-8,42.34893,-83.31455,10/20/2010,Chironomidae
MR-8,42.34893,-83.31455,10/20/2010,Ancylidae
MR-8,42.34893,-83.31455,10/20/2010,Physidae
MR-8,42.34893,-83.31455,10/20/2010,Dreissenidae
MR-8,42.34893,-83.31455,10/20/2010,Sphaeriidae
MR-8,42.34893,-83.31455,10/20/2010,Decapoda
MR-8,42.34893,-83.31455,10/20/2010,Oligochaeta
MR-8,42.34893,-83.31455,10/20/2010,Corbicula fluminea
MR-8,42.34893,-83.31455,10/20/2010,Hydropsychidae
MR-13,42.34432,-83.26865,10/20/2010,Baetidae
MR-13,42.34432,-83.26865,10/20/2010,Heptageniidae
MR-13,42.34432,-83.26865,10/20/2010,Hydropsychidae
MR-13,42.34432,-83.26865,10/20/2010,Coenagrionidae
MR-13,42.34432,-83.26865,10/20/2010,Physidae
MR-13,42.34432,-83.26865,10/20/2010,Dreissenidae
MR-13,42.34432,-83.26865,10/20/2010,Sphaeriidae
MR-13,42.34432,-83.26865,10/20/2010,Decapoda
MR-13,42.34432,-83.26865,10/20/2010,Oligochaeta
MR-13,42.34432,-83.26865,10/20/2010,Hirudinea
MR-18,42.390248,-83.466365,10/18/2010,Caenidae
MR-18,42.390248,-83.466365,10/18/2010,Heptageniidae
MR-18,42.390248,-83.466365,10/18/2010,Elmidae
MR-18,42.390248,-83.466365,10/18/2010,Gyrinidae
MR-18,42.390248,-83.466365,10/18/2010,Hydrophilidae
MR-18,42.390248,-83.466365,10/18/2010,Hydropsychidae
MR-18,42.390248,-83.466365,10/18/2010,Coenagrionidae
MR-18,42.390248,-83.466365,10/18/2010,Chironomidae
MR-18,42.390248,-83.466365,10/18/2010,Sphaeriidae
MR-18,42.390248,-83.466365,10/18/2010,Decapoda
MR-18,42.390248,-83.466365,10/18/2010,Amphipoda
MR-18,42.390248,-83.466365,10/18/2010,Hirudinea
MR-18,42.390248,-83.466365,10/18/2010,Belostomatidae
MR-18,42.390248,-83.466365,10/18/2010,Notonectidae
MR-19,42.351831,-83.462729,10/18/2010,Hydropsychidae
MR-19,42.351831,-83.462729,10/18/2010,Calopterygidae
MR-19,42.351831,-83.462729,10/18/2010,Coenagrionidae
MR-19,42.351831,-83.462729,10/18/2010,Chironomidae
MR-19,42.351831,-83.462729,10/18/2010,Tipulidae
MR-19,42.351831,-83.462729,10/18/2010,Sphaeriidae
MR-19,42.351831,-83.462729,10/18/2010,Decapoda
MR-19,42.351831,-83.462729,10/18/2010,Isopoda
MR-19,42.351831,-83.462729,10/18/2010,Amphipoda
MR-19,42.351831,-83.462729,10/18/2010,Hirudinea
MR-19,42.351831,-83.462729,10/18/2010,Oligochaeta
MR-20,42.411952,-83.471703,10/20/2010,Baetidae
MR-20,42.411952,-83.471703,10/20/2010,Hydropsychidae
MR-20,42.411952,-83.471703,10/20/2010,Philopotamidae
MR-20,42.411952,-83.471703,10/20/2010,Coenagrionidae
MR-20,42.411952,-83.471703,10/20/2010,Calopterygidae
MR-20,42.411952,-83.471703,10/20/2010,Corixidae
MR-20,42.411952,-83.471703,10/20/2010,Nepidae
MR-20,42.411952,-83.471703,10/20/2010,Veliidae
MR-20,42.411952,-83.471703,10/20/2010,Dytiscidae
MR-20,42.411952,-83.471703,10/20/2010,Elmidae
MR-20,42.411952,-83.471703,10/20/2010,Chironomidae
MR-20,42.411952,-83.471703,10/20/2010,Simuliidae
MR-20,42.411952,-83.471703,10/20/2010,Tipulidae
MR-20,42.411952,-83.471703,10/20/2010,Ancylidae
MR-20,42.411952,-83.471703,10/20/2010,Sphaeriidae
MR-20,42.411952,-83.471703,10/20/2010,Unionidae
MR-20,42.411952,-83.471703,10/20/2010,Decapoda
MR-20,42.411952,-83.471703,10/20/2010,Isopoda
MR-20,42.411952,-83.471703,10/20/2010,Amphipoda
MR-20,42.411952,-83.471703,10/20/2010,Oligochaeta
MR-20,42.411952,-83.471703,10/20/2010,Hirudinea
MR-22,42.43033,-83.544423,10/16/2010,Leptophlebiidae
MR-22,42.43033,-83.544423,10/16/2010,Dytiscidae
MR-22,42.43033,-83.544423,10/16/2010,Calopterygidae
MR-22,42.43033,-83.544423,10/16/2010,Chironomidae
MR-22,42.43033,-83.544423,10/16/2010,Tipulidae
MR-22,42.43033,-83.544423,10/16/2010,Ancylidae
MR-22,42.43033,-83.544423,10/16/2010,Physidae
MR-22,42.43033,-83.544423,10/16/2010,Sphaeriidae
MR-22,42.43033,-83.544423,10/16/2010,Oligochaeta
MR-22,42.43033,-83.544423,10/16/2010,Hirudinea
MR-23,42.432475,-83.520006,10/17/2010,Baetidae
MR-23,42.432475,-83.520006,10/17/2010,Belostomatidae
MR-23,42.432475,-83.520006,10/17/2010,Veliidae
MR-23,42.432475,-83.520006,10/17/2010,Dytiscidae
MR-23,42.432475,-83.520006,10/17/2010,Hydropsychidae
MR-23,42.432475,-83.520006,10/17/2010,Phryganeidae
MR-23,42.432475,-83.520006,10/17/2010,Chironomidae
MR-23,42.432475,-83.520006,10/17/2010,Tipulidae
MR-23,42.432475,-83.520006,10/17/2010,Tabanidae
MR-23,42.432475,-83.520006,10/17/2010,Physidae
MR-23,42.432475,-83.520006,10/17/2010,Planorbidae
MR-23,42.432475,-83.520006,10/17/2010,Sphaeriidae
MR-23,42.432475,-83.520006,10/17/2010,Decapoda
MR-23,42.432475,-83.520006,10/17/2010,Isopoda
MR-23,42.432475,-83.520006,10/17/2010,Oligochaeta
UR-2,42.401803,-83.310759,10/7/2010,Gerridae
UR-2,42.401803,-83.310759,10/7/2010,Chironomidae
UR-2,42.401803,-83.310759,10/7/2010,Decapoda
UR-2,42.401803,-83.310759,10/7/2010,Isopoda
UR-2,42.401803,-83.310759,10/7/2010,Oligochaeta
UR-3,42.426303,-83.362972,10/7/2010,Heptageniidae
UR-3,42.426303,-83.362972,10/7/2010,Hydropsychidae
UR-3,42.426303,-83.362972,10/7/2010,Elmidae
UR-3,42.426303,-83.362972,10/7/2010,Calopterygidae
UR-3,42.426303,-83.362972,10/7/2010,Ancylidae
UR-3,42.426303,-83.362972,10/7/2010,Decapoda
UR-3,42.426303,-83.362972,10/7/2010,Isopoda
UR-3,42.426303,-83.362972,10/7/2010,Oligochaeta
UR-3,42.426303,-83.362972,10/7/2010,Chironomidae
UR-4,42.400014,-83.286158,10/18/2010,Baetidae
UR-4,42.400014,-83.286158,10/18/2010,Heptageniidae
UR-4,42.400014,-83.286158,10/18/2010,Belostomatidae
UR-4,42.400014,-83.286158,10/18/2010,Nepidae
UR-4,42.400014,-83.286158,10/18/2010,Dytiscidae
UR-4,42.400014,-83.286158,10/18/2010,Calopterygidae
UR-4,42.400014,-83.286158,10/18/2010,Coenagrionidae
UR-4,42.400014,-83.286158,10/18/2010,Chironomidae
UR-4,42.400014,-83.286158,10/18/2010,Culicidae
UR-4,42.400014,-83.286158,10/18/2010,Ancylidae
UR-4,42.400014,-83.286158,10/18/2010,Prosobranchia
UR-4,42.400014,-83.286158,10/18/2010,Planorbidae
UR-4,42.400014,-83.286158,10/18/2010,Decapoda
UR-4,42.400014,-83.286158,10/18/2010,Isopoda
UR-4,42.400014,-83.286158,10/18/2010,Amphipoda
UR-4,42.400014,-83.286158,10/18/2010,Oligochaeta
MR-17,42.370466,-83.437574,10/18/2010,Baetidae
MR-17,42.370466,-83.437574,10/18/2010,Heptageniidae
MR-17,42.370466,-83.437574,10/18/2010,Elmidae
MR-17,42.370466,-83.437574,10/18/2010,Hydropsychidae
MR-17,42.370466,-83.437574,10/18/2010,Leptoceridae
MR-17,42.370466,-83.437574,10/18/2010,Philopotamidae
MR-17,42.370466,-83.437574,10/18/2010,Aeshnidae
MR-17,42.370466,-83.437574,10/18/2010,Calopterygidae
MR-17,42.370466,-83.437574,10/18/2010,Coenagrionidae
MR-17,42.370466,-83.437574,10/18/2010,Chironomidae
MR-17,42.370466,-83.437574,10/18/2010,Simuliidae
MR-17,42.370466,-83.437574,10/18/2010,Decapoda
MR-17,42.370466,-83.437574,10/18/2010,Isopoda
MR-17,42.370466,-83.437574,10/18/2010,Amphipoda
MR-17,42.370466,-83.437574,10/18/2010,Oligochaeta
MR-17,42.370466,-83.437574,10/18/2010,Hirudinea
Min1,42.51274,-83.38905,10/16/2003,Dreissenidae
Fowl1,42.30423,-83.60516,3/8/2011,Capniidae
John2,42.3938201,-83.5342002,3/8/2011,Capniidae
John8,42.42148,-83.54396,3/8/2011,Capniidae
John8,42.42148,-83.54396,3/8/2011,Perlodidae
Fowl1,42.30423,-83.60516,1/22/2011,Capniidae
Fowl2,42.28226,-83.50515,1/22/2011,Capniidae
John6,42.42546,-83.48138,1/22/2011,Capniidae
John6,42.42546,-83.48138,1/22/2011,Philopotamidae
John5,42.4224,-83.49289,1/22/2011,Capniidae
John7,42.3985716,-83.5279588,1/22/2011,Capniidae
John7,42.3985716,-83.5279588,1/22/2011,Leptophlebiidae
Fel2,42.31932,-83.5246,1/23/2010,Capniidae
Fel4,42.31346,-83.46471,1/23/2010,Capniidae
Fowl1,42.30423,-83.60516,1/23/2010,Capniidae
Fowl2,42.28226,-83.50515,1/23/2010,Capniidae
John1,42.3897,-83.58194,1/23/2010,Capniidae
John1,42.3897,-83.58194,1/23/2010,Perlodidae
John1,42.3897,-83.58194,1/23/2010,Nemouridae
John2,42.3938201,-83.5342002,1/23/2010,Capniidae
John3,42.40844,-83.51693,1/23/2010,Capniidae
John5,42.4224,-83.49289,1/23/2010,Capniidae
John6,42.42546,-83.48138,1/23/2010,capniidae
John7,42.3985716,-83.5279588,1/23/2010,Capniidae
Low2,42.30724,-83.53793,1/23/2010,Capniidae
LR-8,42.295976,-83.541846,1/23/2010,Capniidae
LR-9,42.3370903,-83.5085406,1/23/2010,Capniidae
LR-9,42.3370903,-83.5085406,1/23/2010,Perlodidae
Mid1,42.42177,-83.47546,1/23/2010,Capniidae
MN-1,42.438056,-83.274722,2/9/2010,Taeniopterygidae
MR-1,42.42487,-83.47712,1/23/2010,Capniidae
MR-18,42.390248,-83.466365,1/23/2010,Capniidae
MR-2,42.408,-83.47076,1/23/2010,Capniidae
MR-20,42.411952,-83.471703,1/23/2010,Capniidae
Up1,42.47526,-83.3854501,1/23/2010,Capniidae
Fel1,42.35729,-83.53988,4/30/2011,Hydropsychidae
Fel1,42.35729,-83.53988,4/30/2011,Aeshnidae
Fel1,42.35729,-83.53988,4/30/2011,Calopterygidae
Fel1,42.35729,-83.53988,4/30/2011,Chironomidae
Fel1,42.35729,-83.53988,4/30/2011,Simuliidae
Fel1,42.35729,-83.53988,4/30/2011,Tipulidae
Fel1,42.35729,-83.53988,4/30/2011,Sphaeriidae
Fel1,42.35729,-83.53988,4/30/2011,Decapoda
Fel2,42.31932,-83.5246,6/2/2011,Perlodidae
Fel2,42.31932,-83.5246,6/2/2011,Baetidae
Fel2,42.31932,-83.5246,6/2/2011,Leptophlebiidae
Fel2,42.31932,-83.5246,6/2/2011,Gerridae
Fel2,42.31932,-83.5246,6/2/2011,Dytiscidae
Fel2,42.31932,-83.5246,6/2/2011,Elmidae
Fel2,42.31932,-83.5246,6/2/2011,Aeshnidae
Fel2,42.31932,-83.5246,6/2/2011,Calopterygidae
Fel2,42.31932,-83.5246,6/2/2011,Coenagrionidae
Fel2,42.31932,-83.5246,6/2/2011,Lestidae
Fel2,42.31932,-83.5246,6/2/2011,Chironomidae
Fel2,42.31932,-83.5246,6/2/2011,Physidae
Fel2,42.31932,-83.5246,6/2/2011,Sphaeriidae
Fel2,42.31932,-83.5246,6/2/2011,Decapoda
Fel2,42.31932,-83.5246,6/2/2011,Oligochaeta
Fel4,42.31346,-83.46471,4/30/2011,Hydropsychidae
Fel4,42.31346,-83.46471,4/30/2011,Aeshnidae
Fel4,42.31346,-83.46471,4/30/2011,calopterygidae
Fel4,42.31346,-83.46471,4/30/2011,Coenagrionidae
Fel4,42.31346,-83.46471,4/30/2011,Chironomidae
Fel4,42.31346,-83.46471,4/30/2011,Isopoda
Fel4,42.31346,-83.46471,4/30/2011,Amphipoda
Fel4,42.31346,-83.46471,4/30/2011,Oligochaeta
Fowl1,42.30423,-83.60516,4/30/2011,Nemouridae
Fowl1,42.30423,-83.60516,4/30/2011,Perlodidae
Fowl1,42.30423,-83.60516,4/30/2011,Gerridae
Fowl1,42.30423,-83.60516,4/30/2011,Dytiscidae
Fowl1,42.30423,-83.60516,4/30/2011,Hydropsychidae
Fowl1,42.30423,-83.60516,4/30/2011,Limnephilidae
Fowl1,42.30423,-83.60516,4/30/2011,Phryganeidae
Fowl1,42.30423,-83.60516,4/30/2011,Rhyacophilidae
Fowl1,42.30423,-83.60516,4/30/2011,Chironomidae
Fowl1,42.30423,-83.60516,4/30/2011,Simuliidae
Fowl1,42.30423,-83.60516,4/30/2011,siphloneuridae
Fowl1,42.30423,-83.60516,4/30/2011,Sphaeriidae
Fowl1,42.30423,-83.60516,4/30/2011,isopoda
Fowl1,42.30423,-83.60516,4/30/2011,Amphipoda
Fowl1,42.30423,-83.60516,4/30/2011,Oligochaeta
Low2,42.30724,-83.53793,4/30/2011,Dytiscidae
Low2,42.30724,-83.53793,4/30/2011,Simuliidae
Low2,42.30724,-83.53793,4/30/2011,Limnephilidae
Low2,42.30724,-83.53793,4/30/2011,Phryganeidae
Low2,42.30724,-83.53793,4/30/2011,Chironomidae
Low2,42.30724,-83.53793,4/30/2011,Tipulidae
Low2,42.30724,-83.53793,4/30/2011,Sphaeriidae
Low2,42.30724,-83.53793,4/30/2011,Decapoda
Low2,42.30724,-83.53793,4/30/2011,Isopoda
Low2,42.30724,-83.53793,4/30/2011,Amphipoda
Fel2,42.31932,-83.5246,6/2/2011,Hydracarina
Bish2,42.47131,-83.45151,4/30/2011,Hydropsychidae
Bish2,42.47131,-83.45151,4/30/2011,Aeshnidae
Bish2,42.47131,-83.45151,4/30/2011,Calopterygidae
Bish2,42.47131,-83.45151,4/30/2011,Chironomidae
Bish2,42.47131,-83.45151,4/30/2011,Tipulidae
Bish2,42.47131,-83.45151,4/30/2011,Decapoda
Bish2,42.47131,-83.45151,4/30/2011,Oligochaeta
Ing1,42.46293,-83.44552,4/30/2011,Hydropsychidae
Ing1,42.46293,-83.44552,4/30/2011,Aeshnidae
Ing1,42.46293,-83.44552,4/30/2011,Calopterygidae
Ing1,42.46293,-83.44552,4/30/2011,Chironomidae
Ing1,42.46293,-83.44552,4/30/2011,Tipulidae
Ing1,42.46293,-83.44552,4/30/2011,Physidae
Ing1,42.46293,-83.44552,4/30/2011,Decapoda
Ing1,42.46293,-83.44552,4/30/2011,Isopoda
Ing1,42.46293,-83.44552,4/30/2011,Amphipoda
Ing1,42.46293,-83.44552,4/30/2011,Oligochaeta
Ing1,42.46293,-83.44552,4/30/2011,Hirudinea
John2,42.3938201,-83.5342002,4/30/2011,Perlodidae
John2,42.3938201,-83.5342002,4/30/2011,Heptageniidae
John2,42.3938201,-83.5342002,4/30/2011,Leptophlebiidae
John2,42.3938201,-83.5342002,4/30/2011,Elmidae
John2,42.3938201,-83.5342002,4/30/2011,Hydropsychidae
John2,42.3938201,-83.5342002,4/30/2011,Limnephilidae
John2,42.3938201,-83.5342002,4/30/2011,Phryganeidae
John2,42.3938201,-83.5342002,4/30/2011,Rhyacophilidae
John2,42.3938201,-83.5342002,4/30/2011,Uenoidae
John2,42.3938201,-83.5342002,4/30/2011,Aeshnidae
John2,42.3938201,-83.5342002,4/30/2011,Calopterygidae
John2,42.3938201,-83.5342002,4/30/2011,Chironomidae
