FIELDID,Latitude,Longitude,Season,SQI,Year,SQI_Rating
MR-1,42.42487,-83.47712,Fall,39,2009,Good
MR-1,42.42487,-83.47712,Spring,42,2009,Good
MR-1,42.42487,-83.47712,Fall,44,2008,Good
MR-1,42.42487,-83.47712,Spring,49,2008,Excellent
MR-1,42.42487,-83.47712,Fall,51,2007,Excellent
MR-1,42.42487,-83.47712,Spring,42,2007,Good
MR-1,42.42487,-83.47712,Fall,37,2006,Good
MR-1,42.42487,-83.47712,Spring,32,2006,Fair
MR-1,42.42487,-83.47712,Fall,37,2005,Good
MR-1,42.42487,-83.47712,Spring,17,2005,Poor
MR-1,42.42487,-83.47712,Fall,29,2004,Fair
MR-10,42.347097,-83.27895,Spring,23,2015,Fair
MR-10,42.347097,-83.27895,Spring,23,2010,Fair
MR-10,42.347097,-83.27895,Fall,28,2007,Fair
MR-10,42.347097,-83.27895,Spring,23,2007,Fair
MR-10,42.347097,-83.27895,Fall,19,2006,Fair
MR-10,42.347097,-83.27895,Spring,6,2006,Poor
MR-10,42.347097,-83.27895,Fall,18,2005,Poor
MR-10,42.347097,-83.27895,Spring,24,2005,Fair
MR-10,42.347097,-83.27895,Fall,17,2004,Poor
MR-11,42.34516,-83.3629,Fall,31,2022,Fair
MR-11,42.34516,-83.3629,Spring,21,2017,Fair
MR-11,42.34516,-83.3629,Fall,27,2015,Fair
MR-11,42.34516,-83.3629,Spring,16,2009,Poor
MR-11,42.34516,-83.3629,Fall,28,2008,Fair
MR-11,42.34516,-83.3629,Spring,25,2008,Fair
MR-11,42.34516,-83.3629,Fall,16,2007,Poor
MR-11,42.34516,-83.3629,Spring,4,2007,Poor
MR-11,42.34516,-83.3629,Fall,24,2006,Fair
MR-11,42.34516,-83.3629,Spring,8,2006,Poor
MR-11,42.34516,-83.3629,Fall,23,2005,Fair
MR-12,42.33975,-83.34093,Fall,27,2011,Fair
MR-12,42.33975,-83.34093,Spring,21,2009,Fair
MR-12,42.33975,-83.34093,Fall,18,2008,Poor
MR-12,42.33975,-83.34093,Spring,22,2008,Fair
MR-12,42.33975,-83.34093,Fall,27,2007,Fair
MR-12,42.33975,-83.34093,Spring,12,2007,Poor
MR-12,42.33975,-83.34093,Fall,20,2006,Fair
MR-12,42.33975,-83.34093,Spring,5,2006,Poor
MR-12,42.33975,-83.34093,Fall,22,2005,Fair
MR-13,42.34432,-83.26865,Spring,24,2019,Fair
MR-13,42.34432,-83.26865,Spring,27,2018,Fair
MR-13,42.34432,-83.26865,Fall,24,2017,Fair
MR-13,42.34432,-83.26865,Fall,28,2016,Fair
MR-13,42.34432,-83.26865,Spring,19,2015,Fair
MR-13,42.34432,-83.26865,Fall,23,2014,Fair
MR-13,42.34432,-83.26865,Spring,17,2014,Poor
MR-13,42.34432,-83.26865,Fall,19,2013,Fair
MR-13,42.34432,-83.26865,Spring,19,2013,Fair
MR-13,42.34432,-83.26865,Fall,23,2012,Fair
MR-13,42.34432,-83.26865,Spring,16,2012,Poor
MR-13,42.34432,-83.26865,Fall,23,2011,Fair
MR-13,42.34432,-83.26865,Fall,21,2010,Fair
MR-13,42.34432,-83.26865,Fall,18,2008,Poor
MR-13,42.34432,-83.26865,Spring,21,2008,Fair
MR-13,42.34432,-83.26865,Fall,21,2007,Fair
MR-13,42.34432,-83.26865,Spring,29,2007,Fair
MR-13,42.34432,-83.26865,Fall,21,2006,Fair
MR-13,42.34432,-83.26865,Spring,21,2006,Fair
MR-13,42.34432,-83.26865,Spring,29,2005,Fair
MR-14,42.3601432,-83.4763746,Fall,22,2022,Fair
MR-14,42.3601432,-83.4763746,Fall,21,2018,Fair
MR-14,42.3601432,-83.4763746,Fall,25,2017,Fair
MR-14,42.3601432,-83.4763746,Spring,39,2010,Good
MR-14,42.3601432,-83.4763746,Fall,33,2009,Fair
MR-14,42.3601432,-83.4763746,Spring,27,2009,Fair
MR-14,42.3601432,-83.4763746,Fall,31,2008,Fair
MR-14,42.3601432,-83.4763746,Spring,27,2008,Fair
MR-14,42.3601432,-83.4763746,Fall,37,2007,Good
MR-14,42.3601432,-83.4763746,Spring,34,2007,Good
MR-15,42.3306,-83.2483,Fall,22,2017,Fair
MR-15,42.3306,-83.2483,Spring,31,2015,Fair
MR-15,42.3306,-83.2483,Fall,22,2011,Fair
MR-15,42.3306,-83.2483,Spring,29,2010,Fair
MR-15,42.3306,-83.2483,Fall,23,2009,Fair
MR-15,42.3306,-83.2483,Spring,24,2009,Fair
MR-15,42.3306,-83.2483,Fall,22,2008,Fair
MR-15,42.3306,-83.2483,Spring,19,2008,Fair
MR-15,42.3306,-83.2483,Fall,34,2007,Good
MR-15,42.3306,-83.2483,Spring,15,2005,Poor
MR-16,42.3519,-83.375,Fall,23,2018,Fair
MR-16,42.3519,-83.375,Spring,28,2016,Fair
MR-16,42.3519,-83.375,Spring,19,2014,Fair
MR-16,42.3519,-83.375,Spring,20,2010,Fair
MR-16,42.3519,-83.375,Fall,25,2009,Fair
MR-16,42.3519,-83.375,Spring,25,2009,Fair
MR-16,42.3519,-83.375,Fall,29,2008,Fair
MR-16,42.3519,-83.375,Spring,21,2008,Fair
MR-16,42.3519,-83.375,Fall,24,2007,Fair
MR-17,42.370466,-83.437574,Spring,44,2017,Good
MR-17,42.370466,-83.437574,Fall,32,2015,Fair
MR-17,42.370466,-83.437574,Fall,41,2010,Good
MR-17,42.370466,-83.437574,Spring,46,2010,Good
MR-17,42.370466,-83.437574,Fall,46,2009,Good
MR-17,42.370466,-83.437574,Spring,41,2009,Good
MR-17,42.370466,-83.437574,Fall,46,2008,Good
MR-17,42.370466,-83.437574,Spring,44,2008,Good
MR-18,42.390248,-83.466365,Spring,41,2021,Good
MR-18,42.390248,-83.466365,Spring,45,2019,Good
MR-18,42.390248,-83.466365,Fall,33,2011,Fair
MR-18,42.390248,-83.466365,Spring,38,2011,Good
MR-18,42.390248,-83.466365,Fall,29,2010,Fair
MR-18,42.390248,-83.466365,Spring,31,2010,Fair
MR-18,42.390248,-83.466365,Fall,39,2009,Good
MR-18,42.390248,-83.466365,Spring,44,2009,Good
MR-18,42.390248,-83.466365,Fall,33,2008,Fair
MR-18,42.390248,-83.466365,Spring,44,2008,Good
MR-19,42.351831,-83.462729,Fall,22,2013,Fair
MR-19,42.351831,-83.462729,Fall,31,2012,Fair
MR-19,42.351831,-83.462729,Spring,30,2012,Fair
MR-19,42.351831,-83.462729,Fall,25,2010,Fair
MR-19,42.351831,-83.462729,Spring,25,2010,Fair
MR-19,42.351831,-83.462729,Fall,26,2009,Fair
MR-19,42.351831,-83.462729,Spring,11,2009,Poor
MR-19,42.351831,-83.462729,Fall,30,2008,Fair
MR-19,42.351831,-83.462729,Spring,14,2008,Poor
MR-2,42.408,-83.47076,Spring,21,2022,Fair
MR-2,42.408,-83.47076,Spring,40,2021,Good
MR-2,42.408,-83.47076,Spring,46,2017,Good
MR-2,42.408,-83.47076,Fall,45,2009,Good
MR-2,42.408,-83.47076,Spring,36,2009,Good
MR-2,42.408,-83.47076,Fall,37,2008,Good
MR-2,42.408,-83.47076,Spring,49,2008,Excellent
MR-2,42.408,-83.47076,Fall,42,2007,Good
MR-2,42.408,-83.47076,Spring,33,2007,Fair
MR-2,42.408,-83.47076,Fall,33,2006,Fair
MR-2,42.408,-83.47076,Spring,34,2006,Good
MR-2,42.408,-83.47076,Fall,31,2005,Fair
MR-2,42.408,-83.47076,Spring,24,2005,Fair
MR-2,42.408,-83.47076,Fall,42,2004,Good
MR-20,42.411952,-83.471703,Fall,40,2021,Good
MR-20,42.411952,-83.471703,Spring,42,2021,Good
MR-20,42.411952,-83.471703,Fall,45,2017,Good
MR-20,42.411952,-83.471703,Spring,45,2017,Good
MR-20,42.411952,-83.471703,Fall,48,2016,Good
MR-20,42.411952,-83.471703,Spring,52,2016,Excellent
MR-20,42.411952,-83.471703,Spring,40,2014,Good
MR-20,42.411952,-83.471703,Fall,39,2013,Good
MR-20,42.411952,-83.471703,Spring,48,2013,Good
MR-20,42.411952,-83.471703,Fall,44,2012,Good
MR-20,42.411952,-83.471703,Spring,38,2012,Good
MR-20,42.411952,-83.471703,Fall,41,2011,Good
MR-20,42.411952,-83.471703,Spring,52,2011,Excellent
MR-20,42.411952,-83.471703,Fall,43,2010,Good
MR-20,42.411952,-83.471703,Spring,48,2010,Good
MR-20,42.411952,-83.471703,Fall,40,2009,Good
MR-20,42.411952,-83.471703,Spring,49,2009,Excellent
MR-20,42.411952,-83.471703,Fall,51,2008,Excellent
MR-21,42.345241,-83.398143,Fall,23,2008,Fair
MR-22,42.43033,-83.544423,Fall,30,2022,Fair
MR-22,42.43033,-83.544423,Spring,38,2022,Good
MR-22,42.43033,-83.544423,Fall,35,2021,Good
MR-22,42.43033,-83.544423,Spring,35,2021,Good
MR-22,42.43033,-83.544423,Fall,35,2020,Good
MR-22,42.43033,-83.544423,Spring,41,2020,Good
MR-22,42.43033,-83.544423,Fall,37,2019,Good
MR-22,42.43033,-83.544423,Spring,34,2019,Good
MR-22,42.43033,-83.544423,Spring,37,2018,Good
MR-22,42.43033,-83.544423,Spring,32,2017,Fair
MR-22,42.43033,-83.544423,Fall,34,2016,Good
MR-22,42.43033,-83.544423,Spring,41,2016,Good
MR-22,42.43033,-83.544423,Spring,46,2015,Good
MR-22,42.43033,-83.544423,Fall,34,2014,Good
MR-22,42.43033,-83.544423,Spring,37,2014,Good
MR-22,42.43033,-83.544423,Spring,46,2013,Good
MR-22,42.43033,-83.544423,Spring,45,2012,Good
MR-22,42.43033,-83.544423,Fall,33,2011,Fair
MR-22,42.43033,-83.544423,Spring,41,2011,Good
MR-22,42.43033,-83.544423,Fall,21,2010,Fair
MR-22,42.43033,-83.544423,Spring,43,2010,Good
MR-23,42.432475,-83.520006,Spring,25,2022,Fair
MR-23,42.432475,-83.520006,Fall,31,2019,Fair
MR-23,42.432475,-83.520006,Spring,19,2018,Fair
MR-23,42.432475,-83.520006,Spring,17,2017,Poor
MR-23,42.432475,-83.520006,Spring,27,2016,Fair
MR-23,42.432475,-83.520006,Fall,33,2015,Fair
MR-23,42.432475,-83.520006,Spring,42,2015,Good
MR-23,42.432475,-83.520006,Fall,31,2014,Fair
MR-23,42.432475,-83.520006,Spring,39,2014,Good
MR-23,42.432475,-83.520006,Fall,38,2013,Good
MR-23,42.432475,-83.520006,Spring,41,2013,Good
MR-23,42.432475,-83.520006,Fall,23,2012,Fair
MR-23,42.432475,-83.520006,Spring,30,2012,Fair
MR-23,42.432475,-83.520006,Fall,26,2011,Fair
MR-23,42.432475,-83.520006,Spring,32,2011,Fair
MR-23,42.432475,-83.520006,Fall,34,2010,Good
MR-24,42.3640761,-83.4643914,Fall,21,2022,Fair
MR-24,42.3640761,-83.4643914,Fall,16,2018,Poor
MR-24,42.3640761,-83.4643914,Fall,18,2017,Poor
MR-24,42.3640761,-83.4643914,Fall,28,2015,Fair
MR-24,42.3640761,-83.4643914,Fall,29,2014,Fair
MR-24,42.3640761,-83.4643914,Fall,36,2013,Good
MR-24,42.3640761,-83.4643914,Spring,31,2013,Fair
MR-24,42.3640761,-83.4643914,Fall,36,2012,Good
MR-24,42.3640761,-83.4643914,Spring,18,2012,Poor
MR-24,42.3640761,-83.4643914,Fall,26,2011,Fair
MR-24,42.3640761,-83.4643914,Spring,36,2011,Good
MR-25,42.43058,-83.5135,Fall,28,2022,Fair
MR-25,42.43058,-83.5135,Fall,28,2019,Fair
MR-25,42.43058,-83.5135,Fall,26,2018,Fair
MR-25,42.43058,-83.5135,Spring,38,2018,Good
MR-25,42.43058,-83.5135,Spring,34,2017,Good
MR-25,42.43058,-83.5135,Spring,46,2016,Good
MR-25,42.43058,-83.5135,Fall,31,2015,Fair
MR-25,42.43058,-83.5135,Spring,51,2015,Excellent
MR-25,42.43058,-83.5135,Fall,32,2014,Fair
MR-25,42.43058,-83.5135,Spring,35,2014,Good
MR-25,42.43058,-83.5135,Fall,26,2013,Fair
MR-25,42.43058,-83.5135,Spring,49,2013,Excellent
MR-25,42.43058,-83.5135,Fall,25,2012,Fair
MR-25,42.43058,-83.5135,Spring,43,2012,Good
MR-26,42.434306,-83.550725,Spring,31,2021,Fair
MR-26,42.434306,-83.550725,Fall,32,2020,Fair
MR-26,42.434306,-83.550725,Spring,30,2018,Fair
MR-26,42.434306,-83.550725,Spring,48,2017,Good
MR-26,42.434306,-83.550725,Fall,37,2016,Good
MR-26,42.434306,-83.550725,Spring,34,2016,Good
MR-26,42.434306,-83.550725,Spring,42,2015,Good
MR-26,42.434306,-83.550725,Fall,13,2014,Poor
MR-26,42.434306,-83.550725,Spring,31,2014,Fair
MR-26,42.434306,-83.550725,Fall,33,2013,Fair
MR-26,42.434306,-83.550725,Spring,48,2013,Good
MR-27,42.41672,-83.531253,Spring,26,2022,Fair
MR-27,42.41672,-83.531253,Spring,30,2021,Fair
MR-27,42.41672,-83.531253,Fall,30,2018,Fair
MR-27,42.41672,-83.531253,Spring,46,2018,Good
MR-27,42.41672,-83.531253,Fall,32,2017,Fair
MR-27,42.41672,-83.531253,Spring,48,2017,Good
MR-27,42.41672,-83.531253,Fall,44,2016,Good
MR-27,42.41672,-83.531253,Spring,52,2016,Excellent
MR-27,42.41672,-83.531253,Fall,41,2015,Good
MR-27,42.41672,-83.531253,Spring,51,2015,Excellent
MR-27,42.41672,-83.531253,Fall,39,2014,Good
MR-2a,42.4089,-83.4704,Fall,35,2021,Good
MR-2a,42.4089,-83.4704,Fall,46,2018,Good
MR-2a,42.4089,-83.4704,Spring,43,2018,Good
MR-2a,42.4089,-83.4704,Spring,48,2017,Good
MR-2a,42.4089,-83.4704,Spring,40,2013,Good
MR-2a,42.4089,-83.4704,Spring,37,2012,Good
MR-2a,42.4089,-83.4704,Fall,43,2011,Good
MR-2a,42.4089,-83.4704,Spring,44,2011,Good
MR-2a,42.4089,-83.4704,Spring,38,2010,Good
MR-2a,42.4089,-83.4704,Fall,35,2009,Good
MR-2a,42.4089,-83.4704,Spring,41,2009,Good
MR-2a,42.4089,-83.4704,Fall,37,2008,Good
MR-2a,42.4089,-83.4704,Spring,48,2008,Good
MR-2a,42.4089,-83.4704,Fall,34,2007,Good
MR-3,42.37402,-83.45532,Fall,47,2021,Good
MR-3,42.37402,-83.45532,Fall,44,2019,Good
MR-3,42.37402,-83.45532,Fall,43,2016,Good
MR-3,42.37402,-83.45532,Spring,37,2016,Good
MR-3,42.37402,-83.45532,Spring,42,2014,Good
MR-3,42.37402,-83.45532,Fall,40,2012,Good
MR-3,42.37402,-83.45532,Spring,45,2012,Good
MR-3,42.37402,-83.45532,Fall,44,2007,Good
MR-3,42.37402,-83.45532,Spring,39,2007,Good
MR-3,42.37402,-83.45532,Fall,24,2006,Fair
MR-3,42.37402,-83.45532,Spring,32,2006,Fair
MR-3,42.37402,-83.45532,Fall,32,2005,Fair
MR-3,42.37402,-83.45532,Spring,32,2005,Fair
MR-3,42.37402,-83.45532,Fall,41,2004,Good
MR-4,42.36445,-83.40406,Fall,34,2022,Good
MR-4,42.36445,-83.40406,Fall,26,2019,Fair
MR-4,42.36445,-83.40406,Fall,28,2018,Fair
MR-4,42.36445,-83.40406,Spring,22,2018,Fair
MR-4,42.36445,-83.40406,Fall,28,2017,Fair
MR-4,42.36445,-83.40406,Spring,24,2017,Fair
MR-4,42.36445,-83.40406,Fall,28,2016,Fair
MR-4,42.36445,-83.40406,Fall,37,2015,Good
MR-4,42.36445,-83.40406,Spring,21,2015,Fair
MR-4,42.36445,-83.40406,Spring,37,2010,Good
MR-4,42.36445,-83.40406,Fall,34,2007,Good
MR-4,42.36445,-83.40406,Spring,20,2007,Fair
MR-4,42.36445,-83.40406,Fall,20,2006,Fair
MR-4,42.36445,-83.40406,Spring,41,2006,Good
MR-4,42.36445,-83.40406,Fall,18,2005,Poor
MR-4,42.36445,-83.40406,Spring,33,2005,Fair
MR-4,42.36445,-83.40406,Fall,19,2004,Fair
MR-5,42.34447,-83.36118,Fall,25,2007,Fair
MR-5,42.34447,-83.36118,Spring,20,2007,Fair
MR-5,42.34447,-83.36118,Fall,20,2006,Fair
MR-5,42.34447,-83.36118,Spring,5,2006,Poor
MR-5,42.34447,-83.36118,Fall,17,2005,Poor
MR-5,42.34447,-83.36118,Spring,19,2005,Fair
MR-5,42.34447,-83.36118,Fall,13,2004,Poor
MR-6,42.34132,-83.33765,Fall,19,2007,Fair
MR-6,42.34132,-83.33765,Spring,14,2007,Poor
MR-6,42.34132,-83.33765,Fall,22,2006,Fair
MR-6,42.34132,-83.33765,Spring,4,2006,Poor
MR-6,42.34132,-83.33765,Fall,24,2005,Fair
MR-6,42.34132,-83.33765,Spring,11,2005,Poor
MR-6,42.34132,-83.33765,Fall,18,2004,Poor
MR-7,42.34286,-83.32853,Fall,22,2007,Fair
MR-7,42.34286,-83.32853,Spring,24,2007,Fair
MR-7,42.34286,-83.32853,Fall,27,2006,Fair
MR-7,42.34286,-83.32853,Spring,8,2006,Poor
MR-7,42.34286,-83.32853,Fall,24,2005,Fair
MR-7,42.34286,-83.32853,Spring,17,2005,Poor
MR-7,42.34286,-83.32853,Fall,17,2004,Poor
MR-8,42.34893,-83.31455,Fall,15,2016,Poor
MR-8,42.34893,-83.31455,Spring,23,2016,Fair
MR-8,42.34893,-83.31455,Spring,21,2014,Fair
MR-8,42.34893,-83.31455,Fall,22,2010,Fair
MR-8,42.34893,-83.31455,Spring,27,2010,Fair
MR-8,42.34893,-83.31455,Fall,18,2007,Poor
MR-8,42.34893,-83.31455,Spring,17,2007,Poor
MR-8,42.34893,-83.31455,Fall,20,2006,Fair
MR-8,42.34893,-83.31455,Spring,5,2006,Poor
MR-8,42.34893,-83.31455,Fall,26,2005,Fair
MR-8,42.34893,-83.31455,Spring,19,2005,Fair
MR-8,42.34893,-83.31455,Fall,19,2004,Fair
MR-9,42.34732,-83.29135,Spring,21,2018,Fair
MR-9,42.34732,-83.29135,Spring,30,2016,Fair
MR-9,42.34732,-83.29135,Fall,29,2014,Fair
MR-9,42.34732,-83.29135,Spring,35,2012,Good
MR-9,42.34732,-83.29135,Spring,29,2007,Fair
MR-9,42.34732,-83.29135,Fall,13,2006,Poor
MR-9,42.34732,-83.29135,Spring,8,2006,Poor
MR-9,42.34732,-83.29135,Fall,15,2005,Poor
MR-9,42.34732,-83.29135,Spring,17,2005,Poor
MR-9,42.34732,-83.29135,Fall,19,2004,Fair
Mur2,42.59375,-83.25174,Fall,23,2021,Fair
Mur2,42.59375,-83.25174,Fall,20,2018,Fair
Mur2,42.59375,-83.25174,Fall,16,2016,Poor
Mur2,42.59375,-83.25174,Spring,34,2015,Good
Mur2,42.59375,-83.25174,Spring,27,2013,Fair
Mur2,42.59375,-83.25174,Fall,29,2010,Fair
Mur2,42.59375,-83.25174,Spring,33,2010,Fair
Mur2,42.59375,-83.25174,Fall,26,2009,Fair
Mur2,42.59375,-83.25174,Spring,32,2009,Fair
Mur2,42.59375,-83.25174,Fall,25,2008,Fair
Mur2,42.59375,-83.25174,Spring,23,2008,Fair
Mur2,42.59375,-83.25174,Fall,28,2007,Fair
Mur2,42.59375,-83.25174,Spring,25,2007,Fair
Nott,42.51149,-83.26463,Fall,16,2022,Poor
Nott,42.51149,-83.26463,Spring,20,2022,Fair
Nott,42.51149,-83.26463,Fall,20,2021,Fair
Nott,42.51149,-83.26463,Spring,22,2021,Fair
Nott,42.51149,-83.26463,Fall,27,2020,Fair
Nott,42.51149,-83.26463,Fall,26,2018,Fair
Nott,42.51149,-83.26463,Spring,17,2018,Poor
Nott,42.51149,-83.26463,Fall,27,2016,Fair
Nott,42.51149,-83.26463,Spring,22,2015,Fair
Nott,42.51149,-83.26463,Spring,22,2013,Fair
Nott,42.51149,-83.26463,Spring,24,2011,Fair
Nott,42.51149,-83.26463,Fall,22,2010,Fair
Nott,42.51149,-83.26463,Spring,26,2009,Fair
Nott,42.51149,-83.26463,Fall,32,2008,Fair
Nott,42.51149,-83.26463,Spring,29,2008,Fair
Nott,42.51149,-83.26463,Fall,27,2007,Fair
Nott,42.51149,-83.26463,Fall,28,2005,Fair
Nott,42.51149,-83.26463,Spring,21,2005,Fair
Nott,42.51149,-83.26463,Fall,34,2004,Good
Nott,42.51149,-83.26463,Spring,31,2004,Fair
Nton,42.37312,-83.47572,Fall,36,2022,Good
Nton,42.37312,-83.47572,Spring,25,2022,Fair
Nton,42.37312,-83.47572,Fall,42,2021,Good
Nton,42.37312,-83.47572,Spring,24,2021,Fair
Nton,42.37312,-83.47572,Fall,30,2020,Fair
Nton,42.37312,-83.47572,Spring,19,2016,Fair
Nton,42.37312,-83.47572,Fall,17,2015,Poor
Nton,42.37312,-83.47572,Spring,20,2014,Fair
Nton,42.37312,-83.47572,Fall,38,2013,Good
Nton,42.37312,-83.47572,Spring,25,2012,Fair
Nton,42.37312,-83.47572,Fall,26,2011,Fair
Nton,42.37312,-83.47572,Spring,16,2011,Poor
Nton,42.37312,-83.47572,Spring,21,2009,Fair
Nton,42.37312,-83.47572,Fall,27,2008,Fair
Nton,42.37312,-83.47572,Spring,23,2008,Fair
Nton,42.37312,-83.47572,Fall,26,2007,Fair
Nton,42.37312,-83.47572,Spring,14,2005,Poor
Nton,42.37312,-83.47572,Spring,12,2004,Poor
Peb1,42.50133,-83.32912,Fall,24,2017,Fair
Peb1,42.50133,-83.32912,Spring,30,2017,Fair
Peb1,42.50133,-83.32912,Spring,12,2016,Poor
Peb1,42.50133,-83.32912,Fall,25,2015,Fair
Peb1,42.50133,-83.32912,Spring,27,2015,Fair
Peb1,42.50133,-83.32912,Fall,38,2014,Good
Peb1,42.50133,-83.32912,Spring,26,2014,Fair
Peb1,42.50133,-83.32912,Fall,38,2013,Good
Peb1,42.50133,-83.32912,Spring,28,2013,Fair
Peb1,42.50133,-83.32912,Fall,28,2012,Fair
Peb1,42.50133,-83.32912,Spring,24,2012,Fair
Peb1,42.50133,-83.32912,Fall,37,2011,Good
Peb1,42.50133,-83.32912,Spring,36,2011,Good
Peb1,42.50133,-83.32912,Fall,32,2010,Fair
Peb1,42.50133,-83.32912,Spring,31,2009,Fair
Peb1,42.50133,-83.32912,Spring,22,2008,Fair
Peb1,42.50133,-83.32912,Fall,38,2007,Good
Peb1,42.50133,-83.32912,Spring,24,2007,Fair
Peb1,42.50133,-83.32912,Fall,48,2006,Good
Peb1,42.50133,-83.32912,Spring,28,2005,Fair
Peb1,42.50133,-83.32912,Fall,40,2004,Good
Peb1,42.50133,-83.32912,Spring,26,2004,Fair
Peb1,42.50133,-83.32912,Fall,37,2003,Good
Peb1,42.50133,-83.32912,Spring,12,2003,Poor
Peb1,42.50133,-83.32912,Fall,47,2002,Good
Peb1,42.50133,-83.32912,Spring,31,2002,Fair
Peb1,42.50133,-83.32912,Fall,29,2001,Fair
Peb1,42.50133,-83.32912,Spring,36,2001,Good
Peb2,42.51521,-83.34402,Fall,31,2022,Fair
Peb2,42.51521,-83.34402,Spring,29,2022,Fair
Peb2,42.51521,-83.34402,Fall,19,2021,Fair
Peb2,42.51521,-83.34402,Fall,24,2018,Fair
Peb2,42.51521,-83.34402,Fall,28,2017,Fair
Peb2,42.51521,-83.34402,Fall,25,2016,Fair
Peb2,42.51521,-83.34402,Fall,23,2013,Fair
Peb2,42.51521,-83.34402,Spring,23,2013,Fair
Peb2,42.51521,-83.34402,Fall,26,2012,Fair
Peb2,42.51521,-83.34402,Spring,24,2012,Fair
Peb2,42.51521,-83.34402,Fall,24,2011,Fair
Peb2,42.51521,-83.34402,Spring,30,2011,Fair
Peb2,42.51521,-83.34402,Fall,24,2009,Fair
Peb2,42.51521,-83.34402,Spring,23,2009,Fair
Peb2,42.51521,-83.34402,Fall,29,2008,Fair
Peb2,42.51521,-83.34402,Spring,37,2008,Good
Peb2,42.51521,-83.34402,Fall,18,2007,Poor
Peb2,42.51521,-83.34402,Spring,26,2005,Fair
Peb3,42.500849,-83.324474,Fall,31,2022,Fair
Peb3,42.500849,-83.324474,Spring,36,2022,Good
Peb3,42.500849,-83.324474,Fall,22,2020,Fair
Peb3,42.500849,-83.324474,Fall,36,2019,Good
Peb3,42.500849,-83.324474,Fall,24,2018,Fair
Peb3,42.500849,-83.324474,Spring,26,2017,Fair
Peb3,42.500849,-83.324474,Fall,20,2016,Fair
Peb3,42.500849,-83.324474,Spring,14,2016,Poor
Peb3,42.500849,-83.324474,Fall,20,2015,Fair
Peb3,42.500849,-83.324474,Spring,28,2015,Fair
Peb3,42.500849,-83.324474,Fall,30,2014,Fair
Peb3,42.500849,-83.324474,Spring,21,2014,Fair
Peb3,42.500849,-83.324474,Fall,27,2013,Fair
Peb3,42.500849,-83.324474,Spring,35,2013,Good
Peb3,42.500849,-83.324474,Fall,30,2012,Fair
Peb3,42.500849,-83.324474,Spring,37,2012,Good
Peb3,42.500849,-83.324474,Fall,34,2011,Good
Peb3,42.500849,-83.324474,Spring,32,2011,Fair
See2,42.48927,-83.40099,Fall,18,2019,Poor
See2,42.48927,-83.40099,Spring,31,2018,Fair
See2,42.48927,-83.40099,Fall,19,2017,Fair
See2,42.48927,-83.40099,Fall,20,2016,Fair
See2,42.48927,-83.40099,Spring,21,2016,Fair
See2,42.48927,-83.40099,Fall,24,2014,Fair
See2,42.48927,-83.40099,Spring,26,2014,Fair
See2,42.48927,-83.40099,Spring,26,2013,Fair
See2,42.48927,-83.40099,Fall,25,2012,Fair
See2,42.48927,-83.40099,Fall,29,2011,Fair
See2,42.48927,-83.40099,Spring,33,2011,Fair
See2,42.48927,-83.40099,Fall,20,2010,Fair
See2,42.48927,-83.40099,Spring,25,2010,Fair
See2,42.48927,-83.40099,Fall,35,2009,Good
See2,42.48927,-83.40099,Fall,13,2004,Poor
See2,42.48927,-83.40099,Spring,17,2004,Poor
See2,42.48927,-83.40099,Fall,36,2003,Good
See2,42.48927,-83.40099,Spring,16,2003,Poor
See3,42.51073,-83.4304,Fall,30,2022,Fair
See3,42.51073,-83.4304,Spring,19,2022,Fair
See3,42.51073,-83.4304,Fall,22,2020,Fair
See3,42.51073,-83.4304,Fall,18,2019,Poor
See3,42.51073,-83.4304,Spring,26,2018,Fair
See3,42.51073,-83.4304,Fall,18,2017,Poor
See3,42.51073,-83.4304,Fall,15,2016,Poor
See3,42.51073,-83.4304,Spring,25,2016,Fair
See3,42.51073,-83.4304,Fall,24,2014,Fair
See3,42.51073,-83.4304,Spring,28,2014,Fair
See3,42.51073,-83.4304,Spring,20,2013,Fair
See3,42.51073,-83.4304,Fall,24,2012,Fair
See3,42.51073,-83.4304,Fall,27,2011,Fair
See3,42.51073,-83.4304,Spring,20,2011,Fair
See3,42.51073,-83.4304,Fall,23,2010,Fair
See3,42.51073,-83.4304,Spring,33,2010,Fair
See3,42.51073,-83.4304,Fall,16,2009,Poor
See3,42.51073,-83.4304,Spring,18,2009,Poor
See4,42.516904,-83.436534,Fall,28,2021,Fair
Sprag,42.6159714,-83.1920726,Fall,28,2022,Fair
Sprag,42.6159714,-83.1920726,Spring,42,2022,Good
Sprag,42.6159714,-83.1920726,Fall,28,2021,Fair
Sprag,42.6159714,-83.1920726,Spring,32,2021,Fair
Sprag,42.6159714,-83.1920726,Fall,23,2020,Fair
Sprag,42.6159714,-83.1920726,Spring,31,2018,Fair
Sprag,42.6159714,-83.1920726,Spring,33,2017,Fair
Sprag,42.6159714,-83.1920726,Fall,53,2016,Excellent
Sprag,42.6159714,-83.1920726,Spring,42,2016,Good
Sprag,42.6159714,-83.1920726,Fall,44,2014,Good
Sprag,42.6159714,-83.1920726,Spring,34,2013,Good
Sprag,42.6159714,-83.1920726,Fall,28,2012,Fair
Sprag,42.6159714,-83.1920726,Fall,36,2010,Good
Sprag,42.6159714,-83.1920726,Spring,42,2010,Good
