"SampID","Taxon","AbundanceCat","AbundanceCount"
"421","Hydropsychidae","rare",""
"421","Oligochaeta","common",""
"421","Gastropoda","rare",""
"422","Baetidae","rare",""
"422","Hydropsychidae","common",""
"422","Chironomidae","common",""
"422","Culicidae","rare",""
"422","Sphaeriidae","common",""
"422","Decapoda","rare",""
"422","Oligochaeta","common",""
"423","Baetidae","rare",""
"423","Elmidae","rare",""
"423","Hydropsychidae","common",""
"423","Calopterygidae","rare",""
"423","Coenagrionidae","rare",""
"423","Chironomidae","common",""
"423","Ancylidae","rare",""
"423","Sphaeriidae","rare",""
"423","Isopoda","rare",""
"424","Hydropsychidae","rare",""
"424","Chironomidae","common",""
"424","Simuliidae","rare",""
"424","Sphaeriidae","common",""
"424","Decapoda","rare",""
"424","Oligochaeta","rare",""
"424","Hirudinea","rare",""
"425","Baetidae","rare",""
"425","Belostomatidae","rare",""
"425","Elmidae","rare",""
"425","Hydropsychidae","common",""
"425","Chironomidae","rare",""
"425","Sphaeriidae","common",""
"425","Decapoda","rare",""
"425","Isopoda","rare",""
"425","Oligochaeta","rare",""
"426","Baetidae","rare",""
"426","Caenidae","rare",""
"426","Notonectidae","rare",""
"426","Elmidae","rare",""
"426","Haliplidae","rare",""
"426","Hydropsychidae","common",""
"426","Calopterygidae","rare",""
"426","Coenagrionidae","rare",""
"426","Chironomidae","common",""
"426","Culicidae","rare",""
"426","Tipulidae","rare",""
"426","Physidae","common",""
"426","Planorbidae","rare",""
"426","Sphaeriidae","common",""
"426","Decapoda","rare",""
"426","Isopoda","rare",""
"426","Amphipoda","rare",""
"426","Oligochaeta","rare",""
"426","Hirudinea","rare",""
"427","Baetidae","rare",""
"427","Corixidae","rare",""
"427","Haliplidae","common",""
"427","Coenagrionidae","rare",""
"427","Chironomidae","common",""
"427","Culicidae","rare",""
"427","Oligochaeta","common",""
"427","Ancylidae","rare",""
"427","Physidae","rare",""
"427","Decapoda","rare",""
"427","Amphipoda","rare",""
"428","Baetidae","rare",""
"428","Coenagrionidae","common",""
"428","Chironomidae","common",""
"428","Sphaeriidae","rare",""
"428","Decapoda","rare",""
"428","Oligochaeta","common",""
"428","Hirudinea","present",""
"429","Heptageniidae","common",""
"429","Haliplidae","common",""
"429","Aeshnidae","rare",""
"429","Libellulidae","rare",""
"429","Coleoptera","common",""
"429","Sphaeriidae","rare",""
"429","Decapoda","common",""
"429","Amphipoda","common",""
"430","Caenidae","rare",""
"430","Aeshnidae","rare",""
"430","Calopterygidae","common",""
"430","Chironomidae","common",""
"430","Gastropoda","rare",""
"430","Decapoda","common",""
"430","Isopoda","rare",""
"431","Gerridae","rare",""
"431","Notonectidae","rare",""
"431","Veliidae","rare",""
"431","Sialidae","rare",""
"431","Dytiscidae","rare",""
"431","Hydropsychidae","rare",""
"431","Aeshnidae","rare",""
"431","Cordulegastridae","rare",""
"431","Calopterygidae","rare",""
"431","Chironomidae","rare",""
"431","Tipulidae","rare",""
"431","Sphaeriidae","rare",""
"431","Isopoda","rare",""
"431","Oligochaeta","rare",""
"432","Gerridae","rare",""
"432","Notonectidae","rare",""
"432","Veliidae","rare",""
"432","Elmidae","rare",""
"432","Hydrophilidae","rare",""
"432","Hydropsychidae","rare",""
"432","Chironomidae","common",""
"432","Physidae","rare",""
"432","Sphaeriidae","rare",""
"432","Isopoda","rare",""
"433","Plecoptera","absent",""
"434","Corixidae","rare",""
"434","Notonectidae","rare",""
"434","Dytiscidae","rare",""
"434","Haliplidae","rare",""
"434","Hydrophilidae","rare",""
"434","Hydropsychidae","rare",""
"434","Libellulidae","rare",""
"434","Coenagrionidae","rare",""
"434","Gastropoda","rare",""
"434","Physidae","rare",""
"434","Decapoda","rare",""
"434","Isopoda","rare",""
"434","Amphipoda","rare",""
"434","Hirudinea","rare",""
"435","Corixidae","rare",""
"435","Gerridae","rare",""
"435","Veliidae","rare",""
"435","Haliplidae","rare",""
"435","Hydrophilidae","rare",""
"435","Hydropsychidae","rare",""
"435","Libellulidae","common",""
"435","Calopterygidae","rare",""
"435","Coenagrionidae","rare",""
"435","Chironomidae","common",""
"435","Tipulidae","rare",""
"435","Gastropoda","common",""
"435","Physidae","rare",""
"435","Oligochaeta","rare",""
"435","Hirudinea","rare",""
"436","Baetidae","common",""
"436","Belostomatidae","rare",""
"436","Gerridae","rare",""
"436","Notonectidae","rare",""
"436","Dytiscidae","rare",""
"436","Haliplidae","rare",""
"436","Aeshnidae","rare",""
"436","Libellulidae","rare",""
"436","Calopterygidae","rare",""
"436","Coenagrionidae","rare",""
"436","Chironomidae","rare",""
"436","Tipulidae","common",""
"436","Physidae","rare",""
"436","Decapoda","rare",""
"437","Hydropsychidae","rare",""
"437","Aeshnidae","rare",""
"437","Calopterygidae","common",""
"437","Chironomidae","common",""
"437","Tipulidae","rare",""
"437","Decapoda","common",""
"438","Gastropoda","rare",""
"438","Prosobranchia","rare",""
"438","Decapoda","rare",""
"438","Odonata","rare",""
"438","Isopoda","rare",""
"438","Oligochaeta","rare",""
"438","Hemiptera","rare",""
"440","Gastropoda","rare",""
"440","Coleoptera","common",""
"440","Diptera","common",""
"440","Prosobranchia","common",""
"440","Hydropsychidae","common",""
"440","Hirudinea","common",""
"440","Hemiptera","rare",""
"441","Elmidae","rare",""
"441","Hydrophilidae","rare",""
"441","Hydropsychidae","rare",""
"441","Calopterygidae","common",""
"441","Chironomidae","common",""
"441","Tipulidae","rare",""
"441","Unionidae","rare",""
"441","Decapoda","common",""
"441","Amphipoda","common",""
"441","Oligochaeta","common",""
"442","Corixidae","rare",""
"442","Hydropsychidae","rare",""
"442","Calopterygidae","rare",""
"442","Coenagrionidae","rare",""
"442","Chironomidae","common",""
"442","Simuliidae","rare",""
"442","Gastropoda","rare",""
"442","Physidae","rare",""
"442","Sphaeriidae","common",""
"442","Decapoda","rare",""
"442","Isopoda","rare",""
"442","Oligochaeta","rare",""
"443","Belostomatidae","rare",""
"443","Corixidae","rare",""
"443","Elmidae","rare",""
"443","Hydropsychidae","common",""
"443","Aeshnidae","rare",""
"443","Calopterygidae","rare",""
"443","Chironomidae","common",""
"443","Gastropoda","rare",""
"443","Sphaeriidae","common",""
"443","Turbellaria","rare",""
"443","Oligochaeta","rare",""
"443","Hirudinea","rare",""
"444","Caenidae","rare",""
"444","Dytiscidae","rare",""
"444","Elmidae","rare",""
"444","Scirtidae","rare",""
"444","Hydropsychidae","common",""
"444","Aeshnidae","rare",""
"444","Libellulidae","rare",""
"444","Calopterygidae","rare",""
"444","Coenagrionidae","rare",""
"444","Chironomidae","common",""
"444","Simuliidae","common",""
"444","Tipulidae","common",""
"444","Gastropoda","rare",""
"444","Physidae","rare",""
"444","Sphaeriidae","common",""
"444","Decapoda","rare",""
"444","Isopoda","rare",""
"444","Oligochaeta","rare",""
"444","Hirudinea","rare",""
"445","Caenidae","rare",""
"445","Chironomidae","common",""
"445","Tipulidae","rare",""
"445","Gastropoda","rare",""
"445","Sphaeriidae","common",""
"445","Decapoda","rare",""
"445","Oligochaeta","rare",""
"445","Hirudinea","rare",""
"446","Belostomatidae","rare",""
"446","Nepidae","rare",""
"446","Veliidae","rare",""
"446","Haliplidae","rare",""
"446","Hydrophilidae","rare",""
"446","Hydropsychidae","rare",""
"446","Chironomidae","rare",""
"446","Tipulidae","rare",""
"446","Gastropoda","rare",""
"446","Physidae","rare",""
"446","Sphaeriidae","rare",""
"446","Decapoda","rare",""
"446","Isopoda","rare",""
"446","Oligochaeta","rare",""
"446","Hirudinea","rare",""
"447","Dryopidae","rare",""
"447","Elmidae","rare",""
"447","Haliplidae","rare",""
"447","Hydropsychidae","common",""
"447","Leptoceridae","common",""
"447","Libellulidae","rare",""
"447","Calopterygidae","rare",""
"447","Coenagrionidae","rare",""
"447","Chironomidae","common",""
"447","Simuliidae","rare",""
"447","Tipulidae","rare",""
"447","Gastropoda","rare",""
"447","Sphaeriidae","common",""
"447","Decapoda","rare",""
"447","Isopoda","rare",""
"447","Amphipoda","common",""
"447","Oligochaeta","rare",""
"447","Hirudinea","rare",""
"448","Plecoptera","absent",""
"449","Gastropoda","rare",""
"449","Coleoptera","common",""
"449","Diptera","common",""
"449","Prosobranchia","common",""
"449","Hydropsychidae","common",""
"449","Hirudinea","common",""
"449","Hemiptera","rare",""
"450","Elmidae","rare",""
"450","Haliplidae","rare",""
"450","Hydropsychidae","rare",""
"450","Calopterygidae","rare",""
"450","Chironomidae","common",""
"450","Simuliidae","rare",""
"450","Tipulidae","rare",""
"450","Gastropoda","rare",""
"450","Unionidae","rare",""
"450","Decapoda","rare",""
"450","Isopoda","rare",""
"450","Hirudinea","rare",""
"98","Caenidae","rare",""
"451","Heptageniidae","common",""
"451","Dytiscidae","common",""
"451","Hydropsychidae","common",""
"451","Calopterygidae","common",""
"451","Chironomidae","common",""
"451","Decapoda","rare",""
"451","Isopoda","common",""
"451","Amphipoda","rare",""
"451","Oligochaeta","common",""
"452","Heptageniidae","common",""
"452","Belostomatidae","rare",""
"452","Hydropsychidae","common",""
"452","Calopterygidae","rare",""
"452","Chironomidae","common",""
"452","Decapoda","common",""
"452","Isopoda","common",""
"452","Gastropoda","rare",""
"452","Physidae","rare",""
"452","Sphaeriidae","rare",""
"452","Oligochaeta","rare",""
"453","Heptageniidae","common",""
"453","Hydropsychidae","rare",""
"453","Calopterygidae","rare",""
"453","Coenagrionidae","rare",""
"453","Chironomidae","common",""
"453","Gastropoda","rare",""
"453","Sphaeriidae","rare",""
"453","Decapoda","common",""
"453","Isopoda","common",""
"453","Oligochaeta","common",""
"453","Hirudinea","rare",""
"454","Heptageniidae","common",""
"454","Belostomatidae","rare",""
"454","Nepidae","rare",""
"454","Elmidae","rare",""
"454","Hydropsychidae","common",""
"454","Aeshnidae","rare",""
"454","Calopterygidae","rare",""
"454","Tipulidae","rare",""
"454","Physidae","rare",""
"454","Decapoda","rare",""
"454","Isopoda","common",""
"454","Hirudinea","rare",""
"455","Heptageniidae","rare",""
"455","Dytiscidae","rare",""
"455","Elmidae","rare",""
"455","Hydropsychidae","rare",""
"455","Chironomidae","common",""
"455","Tipulidae","rare",""
"455","Isopoda","rare",""
"455","Amphipoda","common",""
"455","Oligochaeta","rare",""
"455","Hirudinea","rare",""
"456","Heptageniidae","rare",""
"456","Corixidae","rare",""
"456","Veliidae","rare",""
"456","Haliplidae","rare",""
"456","Hydropsychidae","rare",""
"456","Aeshnidae","rare",""
"456","Calopterygidae","rare",""
"456","Chironomidae","rare",""
"456","Decapoda","common",""
"456","Isopoda","common",""
"456","Amphipoda","common",""
"457","Heptageniidae","common",""
"457","Corixidae","rare",""
"457","Veliidae","rare",""
"457","Dytiscidae","rare",""
"457","Elmidae","rare",""
"457","Hydrophilidae","rare",""
"457","Hydropsychidae","common",""
"457","Calopterygidae","rare",""
"457","Chironomidae","common",""
"457","Sphaeriidae","rare",""
"457","Decapoda","rare",""
"457","Isopoda","common",""
"457","Amphipoda","rare",""
"457","Oligochaeta","rare",""
"457","Hirudinea","rare",""
"458","Baetidae","rare",""
"458","Heptageniidae","rare",""
"458","Corixidae","rare",""
"458","Veliidae","rare",""
"458","Dytiscidae","rare",""
"458","Elmidae","rare",""
"458","Hydropsychidae","rare",""
"458","Calopterygidae","rare",""
"458","Chironomidae","rare",""
"458","Tipulidae","rare",""
"458","Isopoda","common",""
"458","Oligochaeta","common",""
"458","Gastropoda","rare",""
"458","Sphaeriidae","rare",""
"458","Hirudinea","rare",""
"459","Heptageniidae","rare",""
"459","Veliidae","rare",""
"459","Elmidae","rare",""
"459","Hydropsychidae","rare",""
"459","Calopterygidae","rare",""
"459","Chironomidae","common",""
"459","Tipulidae","rare",""
"459","Decapoda","rare",""
"459","Isopoda","common",""
"459","Amphipoda","common",""
"459","Oligochaeta","common",""
"459","Hirudinea","rare",""
"460","Plecoptera","absent",""
"461","Heptageniidae","common",""
"461","Corixidae","rare",""
"461","Dytiscidae","rare",""
"461","Hydrophilidae","rare",""
"461","Hydropsychidae","common",""
"461","Aeshnidae","rare",""
"461","Calopterygidae","rare",""
"461","Coenagrionidae","rare",""
"461","Tipulidae","rare",""
"461","Isopoda","common",""
"461","Decapoda","rare",""
"461","Amphipoda","rare",""
"461","Oligochaeta","rare",""
"462","Plecoptera","absent",""
"463","Heptageniidae","rare",""
"463","Notonectidae","rare",""
"463","Veliidae","rare",""
"463","Elmidae","rare",""
"463","Hydrophilidae","rare",""
"463","Calopterygidae","rare",""
"463","Coenagrionidae","rare",""
"463","Chironomidae","rare",""
"463","Amphipoda","rare",""
"463","Isopoda","rare",""
"463","Hydracarina","rare",""
"464","Dytiscidae","rare",""
"464","Hydropsychidae","rare",""
"464","Chironomidae","rare",""
"464","Decapoda","rare",""
"464","Isopoda","rare",""
"464","Amphipoda","rare",""
"465","Hydropsychidae","rare",""
"465","Chironomidae","common",""
"465","Simuliidae","rare",""
"465","Stratiomyidae","rare",""
"465","Sphaeriidae","rare",""
"465","Decapoda","rare",""
"465","Isopoda","rare",""
"465","Turbellaria","rare",""
"465","Oligochaeta","rare",""
"466","Elmidae","rare",""
"466","Hydropsychidae","common",""
"466","Calopterygidae","rare",""
"466","Coenagrionidae","rare",""
"466","Chironomidae","common",""
"466","Simuliidae","rare",""
"466","Tipulidae","rare",""
"466","Turbellaria","rare",""
"467","Gerridae","rare",""
"467","Dytiscidae","rare",""
"467","Elmidae","common",""
"467","Hydropsychidae","common",""
"467","Aeshnidae","rare",""
"467","Calopterygidae","rare",""
"467","Coenagrionidae","rare",""
"467","Chironomidae","common",""
"467","Simuliidae","rare",""
"467","Physidae","rare",""
"467","Decapoda","rare",""
"467","Isopoda","rare",""
"467","Oligochaeta","rare",""
"468","Plecoptera","absent",""
"469","Hydropsychidae","common",""
"469","Aeshnidae","rare",""
"469","Calopterygidae","rare",""
"469","Coenagrionidae","rare",""
"469","Chironomidae","common",""
"469","Tipulidae","rare",""
"469","Decapoda","rare",""
"469","Isopoda","rare",""
"469","Oligochaeta","rare",""
"470","Caenidae","rare",""
"470","Haliplidae","rare",""
"470","Hydrophilidae","rare",""
"470","Hydropsychidae","common",""
"470","Leptoceridae","rare",""
"470","Aeshnidae","rare",""
"470","Calopterygidae","common",""
"470","Chironomidae","common",""
"470","Tipulidae","rare",""
"470","Gastropoda","rare",""
"470","Sphaeriidae","common",""
"470","Decapoda","common",""
"470","Isopoda","common",""
"470","Amphipoda","common",""
"470","Oligochaeta","rare",""
"470","Hirudinea","rare",""
"471","Coleoptera","rare",""
"471","Prosobranchia","common",""
"471","Diptera","rare",""
"471","Decapoda","rare",""
"471","Odonata","common",""
"471","Hydropsychidae","common",""
"471","Oligochaeta","rare",""
"471","Hemiptera","rare",""
"472","Plecoptera","absent",""
"473","Ephemeroptera","rare",""
"473","Coleoptera","common",""
"473","Prosobranchia","common",""
"473","Diptera","common",""
"473","Odonata","rare",""
"473","Trichoptera","common",""
"473","Amphipoda","rare",""
"473","Isopoda","rare",""
"473","Oligochaeta","rare",""
"473","Hirudinea","rare",""
"473","Hemiptera","rare",""
"474","Prosobranchia","rare",""
"474","Decapoda","rare",""
"474","Amphipoda","common",""
"474","Isopoda","common",""
"474","Oligochaeta","common",""
"474","Hirudinea","rare",""
"474","Hemiptera","rare",""
"475","Plecoptera","absent",""
"476","Hydropsychidae","rare",""
"476","Aeshnidae","rare",""
"476","Calopterygidae","rare",""
"476","Coenagrionidae","rare",""
"476","Simuliidae","rare",""
"476","Tipulidae","rare",""
"476","Sphaeriidae","rare",""
"476","Decapoda","common",""
"476","Amphipoda","rare",""
"476","Isopoda","rare",""
"477","Hydropsychidae","common",""
"477","Calopterygidae","rare",""
"477","Chironomidae","common",""
"477","Tipulidae","rare",""
"477","Decapoda","common",""
"477","Isopoda","rare",""
"477","Amphipoda","common",""
"477","Oligochaeta","rare",""
"477","Hirudinea","rare",""
"478","Plecoptera","absent",""
"479","Plecoptera","absent",""
"480","Trichoptera","rare",""
"480","Coleoptera","rare",""
"480","Odonata","common",""
"480","Diptera","common",""
"481","Trichoptera","rare",""
"481","Diptera","common",""
"481","Prosobranchia","rare",""
"481","Odonata","rare",""
"481","Oligochaeta","rare",""
"482","Plecoptera","absent",""
"483","Elmidae","rare",""
"483","Haliplidae","rare",""
"483","Philopotamidae","common",""
"483","Calopterygidae","rare",""
"483","Athericidae","rare",""
"483","Ceratopogonidae","rare",""
"483","Chironomidae","rare",""
"483","Simuliidae","rare",""
"483","Gastropoda","rare",""
"483","Physidae","rare",""
"483","Decapoda","rare",""
"483","Isopoda","rare",""
"483","Oligochaeta","rare",""
"484","Dytiscidae","rare",""
"484","Elmidae","rare",""
"484","Hydropsychidae","common",""
"484","Aeshnidae","rare",""
"484","Calopterygidae","rare",""
"484","Chironomidae","common",""
"484","Simuliidae","rare",""
"485","Elmidae","rare",""
"485","Hydropsychidae","rare",""
"485","Aeshnidae","rare",""
"485","Calopterygidae","rare",""
"485","Chironomidae","common",""
"485","Tipulidae","rare",""
"485","Isopoda","rare",""
"485","Oligochaeta","common",""
"486","Plecoptera","absent",""
"487","Elmidae","common",""
"487","Hydropsychidae","rare",""
"487","Aeshnidae","rare",""
"487","Calopterygidae","rare",""
"487","Athericidae","rare",""
"487","Chironomidae","rare",""
"487","Simuliidae","rare",""
"487","Tipulidae","rare",""
"487","Isopoda","rare",""
"487","Turbellaria","rare",""
"489","Elmidae","rare",""
"489","Hydropsychidae","common",""
"489","Aeshnidae","rare",""
"489","Calopterygidae","rare",""
"489","Chironomidae","common",""
"489","Tabanidae","rare",""
"489","Isopoda","rare",""
"490","Plecoptera","absent",""
"491","Baetidae","rare",""
"491","Corixidae","rare",""
"491","Hydropsychidae","rare",""
"491","Aeshnidae","rare",""
"491","Calopterygidae","common",""
"491","Chironomidae","common",""
"491","Tipulidae","rare",""
"491","Decapoda","rare",""
"491","Isopoda","rare",""
"491","Oligochaeta","rare",""
"492","Plecoptera","rare",""
"493","Elmidae","rare",""
"493","Hydropsychidae","rare",""
"493","Aeshnidae","rare",""
"493","Calopterygidae","rare",""
"493","Athericidae","rare",""
"493","Chironomidae","common",""
"493","Simuliidae","rare",""
"493","Sphaeriidae","rare",""
"493","Oligochaeta","common",""
"494","Plecoptera","absent",""
"495","Heptageniidae","rare",""
"495","Elmidae","common",""
"495","Hydropsychidae","common",""
"495","Aeshnidae","rare",""
"495","Athericidae","rare",""
"495","Chironomidae","rare",""
"495","Tipulidae","rare",""
"495","Isopoda","rare",""
"495","Turbellaria","rare",""
"495","Oligochaeta","rare",""
"496","Plecoptera","absent",""
"497","Hydropsychidae","common",""
"497","Aeshnidae","rare",""
"497","Calopterygidae","common",""
"497","Athericidae","rare",""
"497","Chironomidae","common",""
"497","Tipulidae","rare",""
"497","Oligochaeta","common",""
"498","Diptera","common",""
"498","Coleoptera","common",""
"498","Odonata","rare",""
"498","Hydropsychidae","common",""
"498","Oligochaeta","rare",""
"498","Chironomidae","common",""
"499","Ephemerellidae","rare",""
"499","Nepidae","rare",""
"499","Elmidae","rare",""
"499","Hydropsychidae","rare",""
"499","Calopterygidae","rare",""
"499","Chironomidae","rare",""
"499","Decapoda","rare",""
"499","Isopoda","rare",""
"499","Oligochaeta","rare",""
"500","Hydropsychidae","common",""
"500","Corduliidae","rare",""
"500","Chironomidae","common",""
"500","Simuliidae","rare",""
"500","Tipulidae","rare",""
"500","Sphaeriidae","rare",""
"500","Oligochaeta","common",""
"501","Plecoptera","absent",""
"502","Gerridae","rare",""
"502","Veliidae","rare",""
"502","Elmidae","rare",""
"502","Hydropsychidae","rare",""
"502","Aeshnidae","rare",""
"502","Coenagrionidae","rare",""
"502","Athericidae","rare",""
"502","Chironomidae","common",""
"502","Simuliidae","common",""
"502","Tipulidae","rare",""
"502","Gastropoda","rare",""
"502","Physidae","rare",""
"502","Sphaeriidae","common",""
"502","Decapoda","rare",""
"502","Oligochaeta","rare",""
"503","Hydropsychidae","rare",""
"503","Oligochaeta","common",""
"503","Chironomidae","common",""
"503","Isopoda","rare",""
"504","Plecoptera","rare",""
"505","Heptageniidae","rare",""
"505","Corydalidae","rare",""
"505","Elmidae","rare",""
"505","Noteridae","rare",""
"505","Hydropsychidae","common",""
"505","Aeshnidae","rare",""
"505","Calopterygidae","rare",""
"505","Athericidae","rare",""
"505","Chironomidae","rare",""
"505","Tipulidae","rare",""
"505","Ancylidae","rare",""
"505","Decapoda","common",""
"505","Isopoda","rare",""
"505","Oligochaeta","rare",""
"506","Plecoptera","absent",""
"507","Nepidae","rare",""
"507","Elmidae","rare",""
"507","Hydropsychidae","rare",""
"507","Aeshnidae","rare",""
"507","Calopterygidae","rare",""
"507","Coenagrionidae","rare",""
"507","Chironomidae","common",""
"507","Culicidae","rare",""
"507","Decapoda","common",""
"507","Gastropoda","rare",""
"507","Sphaeriidae","rare",""
"507","Isopoda","rare",""
"507","Amphipoda","rare",""
"507","Oligochaeta","rare",""
"769","Perlodidae","common",""
"508","Philopotamidae","rare",""
"508","Hydropsychidae","common",""
"508","Megaloptera","common",""
"637","Sphaeriidae","rare",""
"637","Decapoda","rare",""
"638","Baetidae","rare",""
"638","Corixidae","common",""
"638","Notonectidae","common",""
"638","Veliidae","common",""
"638","Hydropsychidae","rare",""
"638","Calopterygidae","rare",""
"638","Coenagrionidae","rare",""
"638","Chironomidae","common",""
"638","Tipulidae","rare",""
"638","Ancylidae","common",""
"638","Prosobranchia","rare",""
"638","Physidae","common",""
"638","Decapoda","common",""
"638","Amphipoda","rare",""
"638","Oligochaeta","rare",""
"639","Baetidae","common",""
"639","Heptageniidae","common",""
"639","Corixidae","rare",""
"639","Elmidae","rare",""
"639","Hydrophilidae","rare",""
"639","Hydropsychidae","common",""
"639","Leptoceridae","common",""
"639","Philopotamidae","common",""
"639","Calopterygidae","common",""
"639","Coenagrionidae","common",""
"639","Chironomidae","common",""
"639","Simuliidae","common",""
"639","Tipulidae","rare",""
"639","Sphaeriidae","rare",""
"639","Decapoda","rare",""
"639","Isopoda","common",""
"639","Amphipoda","common",""
"639","Oligochaeta","rare",""
"639","Hirudinea","rare",""
"640","Heptageniidae","rare",""
"640","Elmidae","rare",""
"640","Gyrinidae","rare",""
"640","Hydropsychidae","common",""
"640","Calopterygidae","rare",""
"640","Coenagrionidae","rare",""
"640","Chironomidae","common",""
"640","Tipulidae","rare",""
"640","Decapoda","rare",""
"640","Isopoda","common",""
"640","Amphipoda","rare",""
"640","Turbellaria","rare",""
"640","Oligochaeta","rare",""
"640","Hirudinea","rare",""
"641","Caenidae","rare",""
"641","Curculionidae","rare",""
"641","Hydropsychidae","rare",""
"641","Libellulidae","rare",""
"641","Calopterygidae","common",""
"641","Chironomidae","common",""
"641","Tipulidae","rare",""
"641","Sphaeriidae","rare",""
"641","Decapoda","common",""
"641","Turbellaria","rare",""
"641","Oligochaeta","rare",""
"641","Hirudinea","rare",""
"642","Baetidae","common",""
"642","Heptageniidae","common",""
"642","Dytiscidae","rare",""
"642","Elmidae","common",""
"642","Hydropsychidae","common",""
"642","Philopotamidae","common",""
"642","Calopterygidae","common",""
"642","Chironomidae","common",""
"642","Simuliidae","common",""
"642","Tipulidae","rare",""
"642","Prosobranchia","rare",""
"642","Physidae","rare",""
"642","Sphaeriidae","common",""
"642","Decapoda","rare",""
"642","Isopoda","rare",""
"642","Amphipoda","rare",""
"642","Turbellaria","rare",""
"642","Hirudinea","rare",""
"643","Gerridae","rare",""
"643","Veliidae","rare",""
"643","Hydropsychidae","common",""
"643","Calopterygidae","common",""
"643","Chironomidae","common",""
"643","Tipulidae","rare",""
"643","Physidae","rare",""
"643","Sphaeriidae","rare",""
"643","Decapoda","rare",""
"643","Isopoda","rare",""
"644","Baetidae","common",""
"644","Corixidae","rare",""
"644","Dytiscidae","rare",""
"644","Elmidae","rare",""
"644","Hydropsychidae","common",""
"644","Aeshnidae","rare",""
"644","Calopterygidae","rare",""
"644","Coenagrionidae","rare",""
"644","Chironomidae","common",""
"644","Prosobranchia","rare",""
"644","Physidae","rare",""
"644","Sphaeriidae","common",""
"644","Decapoda","rare",""
"644","Isopoda","common",""
"644","Amphipoda","common",""
"644","Oligochaeta","rare",""
"644","Hirudinea","rare",""
"645","Baetidae","rare",""
"645","Belostomatidae","rare",""
"645","Dytiscidae","rare",""
"645","Hydropsychidae","rare",""
"645","Calopterygidae","rare",""
"645","Physidae","rare",""
"645","Sphaeriidae","rare",""
"645","Decapoda","common",""
"645","Isopoda","common",""
"645","Amphipoda","common",""
"645","Oligochaeta","rare",""
"645","Hirudinea","rare",""
"646","Baetidae","rare",""
"646","Hydropsychidae","rare",""
"646","Calopterygidae","rare",""
"645","Chironomidae","common",""
"646","Decapoda","rare",""
"646","Isopoda","common",""
"646","Amphipoda","rare",""
"646","Oligochaeta","rare",""
"646","Hirudinea","rare",""
"647","Baetidae","rare",""
"647","Heptageniidae","rare",""
"647","Hydropsychidae","common",""
"647","Calopterygidae","rare",""
"647","Coenagrionidae","rare",""
"647","Chironomidae","common",""
"647","Tipulidae","rare",""
"647","Decapoda","rare",""
"647","Isopoda","common",""
"647","Oligochaeta","common",""
"648","Baetidae","rare",""
"648","Heptageniidae","rare",""
"648","Dytiscidae","rare",""
"648","Hydropsychidae","rare",""
"648","Calopterygidae","rare",""
"648","Chironomidae","common",""
"648","Prosobranchia","rare",""
"648","Decapoda","rare",""
"648","Isopoda","rare",""
"649","Belostomatidae","rare",""
"649","Corixidae","rare",""
"649","Gerridae","rare",""
"649","Notonectidae","rare",""
"649","Curculionidae","rare",""
"649","Hydropsychidae","common",""
"649","Aeshnidae","rare",""
"649","Calopterygidae","rare",""
"649","Coenagrionidae","rare",""
"649","Chironomidae","common",""
"649","Tipulidae","common",""
"649","Prosobranchia","rare",""
"649","Physidae","common",""
"649","Sphaeriidae","common",""
"649","Decapoda","rare",""
"649","Isopoda","rare",""
"649","Amphipoda","common",""
"649","Turbellaria","common",""
"649","Oligochaeta","common",""
"649","Hirudinea","rare",""
"650","Baetidae","rare",""
"650","Corixidae","common",""
"650","Notonectidae","common",""
"650","Veliidae","common",""
"650","Haliplidae","common",""
"650","Coenagrionidae","common",""
"650","Chironomidae","common",""
"650","Physidae","common",""
"650","Sphaeriidae","common",""
"650","Decapoda","rare",""
"650","Isopoda","common",""
"650","Hirudinea","rare",""
"651","Perlodidae","rare",""
"651","Baetidae","rare",""
"651","Corixidae","common",""
"651","Dytiscidae","common",""
"651","Aeshnidae","rare",""
"651","Chironomidae","common",""
"651","Simuliidae","common",""
"651","Tipulidae","rare",""
"651","Syrphidae","rare",""
"651","Physidae","common",""
"651","Planorbidae","common",""
"651","Sphaeriidae","rare",""
"651","Decapoda","rare",""
"651","Isopoda","rare",""
"651","Amphipoda","rare",""
"651","Oligochaeta","rare",""
"651","Hirudinea","rare",""
"652","Heptageniidae","rare",""
"652","Hydropsychidae","rare",""
"652","Calopterygidae","common",""
"652","Chironomidae","common",""
"652","Tipulidae","rare",""
"652","Sphaeriidae","rare",""
"652","Decapoda","rare",""
"652","Isopoda","rare",""
"652","Hirudinea","rare",""
"653","Heptageniidae","rare",""
"653","Belostomatidae","rare",""
"653","Veliidae","rare",""
"653","Dytiscidae","common",""
"653","Haliplidae","common",""
"653","Calopterygidae","rare",""
"653","Coenagrionidae","rare",""
"653","Chironomidae","common",""
"653","Decapoda","rare",""
"653","Isopoda","rare",""
"653","Amphipoda","common",""
"653","Oligochaeta","common",""
"654","Heptageniidae","rare",""
"654","Belostomatidae","rare",""
"654","Corixidae","rare",""
"654","Hydropsychidae","common",""
"654","Aeshnidae","rare",""
"654","Calopterygidae","rare",""
"654","Chironomidae","common",""
"654","Simuliidae","rare",""
"654","Tipulidae","rare",""
"654","Ancylidae","common",""
"654","Sphaeriidae","rare",""
"654","Decapoda","rare",""
"654","Isopoda","rare",""
